datetime,DSWRF_0_6_W_m2,DSWRF_6_12_W_m2,DSWRF_12_18_W_m2,DSWRF_18_24_W_m2,DSWRF_24h_mean_W_m2,DSWRF_24h_MJ_m2
2023-11-27,0.0,38.48,124.38,19.904,45.690999999999995,3.9477024
2023-11-28,0.0,18.38,76.1,146.88,60.339999999999996,5.213376
2023-11-29,0.0,31.42,619.32,126.26,194.25,16.7832
2023-11-30,0.0,183.58,971.74,282.22,359.385,31.050864
2023-12-01,0.0,192.08,953.32,284.98,357.595,30.896208000000005
2023-12-02,0.0,187.42,758.94,100.7,261.765,22.616496
2023-12-03,0.0,169.2,902.92,155.62,306.93499999999995,26.519183999999996
2023-12-04,0.0,20.7,214.54,139.18,93.60499999999999,8.087472
2023-12-05,0.0,160.92,691.18,228.96,270.265,23.350896
2023-12-06,0.0,79.74,699.34,227.648,251.68200000000002,21.745324800000002
2023-12-07,0.0,123.32,216.5,84.98,106.2,9.175680000000002
2023-12-08,0.0,170.64,1005.22,318.3,373.54,32.273856
2023-12-09,0.0,198.72,1004.84,316.36,379.98,32.830272
2023-12-10,0.0,48.36,321.08,176.6,136.51,11.794464
2023-12-11,0.0,195.7,1005.54,320.28,380.38,32.864832
2023-12-12,0.0,192.54,999.76,318.66,377.74,32.636736
2023-12-13,0.0,174.32,795.36,153.02,280.675,24.250320000000002
2023-12-14,0.0,166.48,844.14,201.0,302.905,26.170992
2023-12-15,0.0,172.44,959.8,220.816,338.264,29.2260096
2023-12-16,0.0,175.66,962.18,283.44,355.32,30.699648
2023-12-17,0.0,185.66,968.02,310.44,366.03000000000003,31.624992000000006
2023-12-18,0.0,170.76,876.9,296.336,335.99899999999997,29.0303136
2023-12-19,0.0,125.68,719.08,202.752,261.878,22.6262592
2023-12-20,0.0,128.02,654.22,297.9,270.03499999999997,23.331024
2023-12-21,0.0,178.12,953.82,307.34,359.82,31.088448
2023-12-22,0.0,176.74,915.12,241.04,333.225,28.790640000000003
2023-12-23,0.0,121.4,899.3,314.48,333.79499999999996,28.839888
2023-12-24,0.0,174.22,857.06,254.18,321.365,27.765936000000004
2023-12-25,0.0,84.18,649.64,118.34,213.04,18.406656
2023-12-26,0.0,187.0,1030.62,350.98,392.15,33.88176
2023-12-27,0.0,185.6,1017.02,346.26,387.21999999999997,33.455808
2023-12-28,0.0,178.98,980.32,330.72,372.505,32.184432
2023-12-29,0.0,43.18,254.08,77.84,93.775,8.102160000000001
2023-12-30,0.0,64.94,590.54,301.7,239.29500000000002,20.675088000000002
2023-12-31,0.0,138.42,854.96,243.32,309.175,26.71272
2024-01-01,0.0,166.7,971.96,336.38,368.76,31.860864
2024-01-02,0.0,142.14,825.16,332.66,324.99,28.079136000000002
2024-01-03,0.0,168.58,978.98,280.54,357.025,30.84696
2024-01-04,0.0,165.94,978.26,334.56,369.69,31.941216
2024-01-05,0.0,166.08,977.96,194.304,334.586,28.908230400000004
2024-01-06,0.0,164.736,976.42,342.0,370.789,32.0361696
2024-01-07,0.0,162.26,891.52,174.608,307.097,26.5331808
2024-01-08,0.0,119.04,631.52,247.616,249.54399999999998,21.5606016
2024-01-09,0.0,154.02,669.34,301.216,281.144,24.2908416
2024-01-10,0.0,96.16,325.12,247.632,167.228,14.448499200000002
2024-01-11,0.0,61.86,273.72,150.272,121.46300000000001,10.4944032
2024-01-12,0.0,126.34,530.46,185.888,210.67200000000003,18.2020608
2024-01-13,0.0,153.64,967.02,345.84,366.62499999999994,31.676399999999997
2024-01-14,0.0,152.76,962.46,327.16,360.595,31.155408000000005
2024-01-15,0.0,149.88,954.86,342.74,361.87,31.265568000000002
2024-01-16,0.0,149.58,855.88,107.68,278.285,24.043824000000004
2024-01-17,0.0,6.3,399.16,227.872,158.33300000000003,13.679971200000002
2024-01-18,0.0,55.06,532.28,325.248,228.147,19.7119008
2024-01-19,0.0,142.84,923.84,297.12,340.95000000000005,29.458080000000006
2024-01-20,0.0,142.74,929.68,234.048,326.617,28.219708800000003
2024-01-21,0.0,103.904,551.14,271.088,231.53300000000002,20.004451200000002
2024-01-22,0.0,119.296,631.24,266.656,254.298,21.9713472
2024-01-23,0.0,140.208,817.3,323.664,320.293,27.6733152
2024-01-24,0.0,141.42,788.0,343.776,318.299,27.5010336
2024-01-25,0.0,139.94,949.36,345.376,358.669,30.9890016
2024-01-26,0.0,140.88,977.98,325.328,361.047,31.194460800000005
2024-01-27,0.0,122.42,949.4,337.04,352.215,30.431376
2024-01-28,0.0,136.66,952.26,339.184,357.026,30.847046400000004
2024-01-29,0.0,135.24,951.48,340.912,356.908,30.8368512
2024-01-30,0.0,134.76,948.82,260.176,335.93899999999996,29.0251296
2024-01-31,0.0,135.24,958.22,340.688,358.53700000000003,30.977596800000004
2024-02-01,0.0,133.92,953.72,338.96,356.65000000000003,30.814560000000004
2024-02-02,0.0,131.184,944.92,335.104,352.802,30.482092800000004
2024-02-03,0.0,129.024,937.18,303.84,342.51099999999997,29.5929504
2024-02-04,0.0,126.56,932.016,331.52,347.524,30.0260736
2024-02-05,0.0,107.84,842.2,283.2,308.31,26.637984000000003
2024-02-06,0.0,95.776,830.128,305.92,307.956,26.607398400000005
2024-02-07,0.0,121.424,915.92,319.84,339.296,29.3151744
2024-02-08,0.0,101.632,886.9,314.928,325.865,28.154736000000003
2024-02-09,0.0,119.152,908.58,206.56,308.573,26.6607072
2024-02-10,0.0,115.392,909.36,310.704,333.864,28.8458496
2024-02-11,0.0,116.08,906.68,229.056,312.954,27.0392256
2024-02-12,0.0,82.64,834.912,154.704,268.064,23.160729600000003
2024-02-13,0.0,23.072,75.904,19.424,29.6,2.55744
2024-02-14,0.0,60.544,263.024,123.936,111.876,9.666086400000001
2024-02-15,0.0,25.488,270.464,27.952,80.976,6.9963264
2024-02-16,0.0,12.656,372.448,237.472,155.644,13.4476416
2024-02-17,0.0,104.016,847.936,305.392,314.336,27.158630400000003
2024-02-18,0.0,112.72,909.248,290.832,328.20000000000005,28.356480000000005
2024-02-19,0.0,77.04,512.608,151.568,185.30399999999997,16.0102656
2024-02-20,0.0,29.92,717.968,294.016,260.476,22.5051264
2024-02-21,0.0,110.336,907.616,302.256,330.052,28.5164928
2024-02-22,0.0,109.856,898.944,293.424,325.556,28.1280384
2024-02-23,0.0,105.328,889.616,184.432,294.844,25.4745216
2024-02-24,0.0,104.368,873.936,287.28,316.396,27.336614400000002
2024-02-25,0.0,96.08,820.896,283.36,300.084,25.9272576
2024-02-26,0.0,40.8,67.904,18.624,31.831999999999997,2.7502847999999998
2024-02-27,0.0,18.512,343.088,209.984,142.89600000000002,12.346214400000003
2024-02-28,0.0,68.72,661.488,244.752,243.74,21.059136000000002
2024-02-29,0.0,22.8,631.296,88.096,185.548,16.031347200000003
2024-03-01,0.0,99.632,860.368,259.184,304.796,26.3343744
2024-03-02,0.0,100.096,871.28,274.944,311.58,26.920512
2024-03-03,0.0,62.336,739.312,215.92,254.392,21.9794688
2024-03-04,0.0,15.088,58.656,39.2,28.236,2.4395904
2024-03-05,0.0,88.144,753.76,258.752,275.164,23.7741696
2024-03-06,0.0,101.168,882.496,271.728,313.848,27.116467200000002
2024-03-07,0.0,92.256,828.144,81.856,250.564,21.6487296
2024-03-08,0.0,8.048,174.688,182.832,91.392,7.8962688
2024-03-09,0.0,91.168,830.448,198.144,279.94,24.186816
2024-03-10,0.0,94.3,797.584,261.536,288.35499999999996,24.913871999999998
2024-03-11,0.0,97.44,872.768,261.264,307.86800000000005,26.599795200000006
2024-03-12,0.0,94.42,853.504,256.464,301.097,26.0147808
2024-03-13,0.0,93.648,854.352,254.544,300.636,25.974950400000004
2024-03-14,0.0,91.76,833.376,240.112,291.312,25.169356800000003
2024-03-15,0.0,27.34,390.704,157.52,143.891,12.4321824
2024-03-16,0.0,80.34,515.68,205.792,200.453,17.319139200000002
2024-03-17,0.0,81.36,633.04,161.12,218.88,18.911232000000002
2024-03-18,0.0,78.592,780.784,206.976,266.58799999999997,23.0332032
2024-03-19,0.0,64.9,415.552,84.176,141.157,12.195964800000002
2024-03-20,0.0,81.2,784.112,204.32,267.408,23.104051200000004
2024-03-21,0.0,4.18,45.76,93.104,35.760999999999996,3.0897504
2024-03-22,0.0,82.58,817.136,228.048,281.94100000000003,24.359702400000003
2024-03-23,0.0,83.232,809.008,223.952,279.048,24.1097472
2024-03-24,0.0,82.256,799.136,218.864,275.06399999999996,23.765529599999997
2024-03-25,0.0,81.552,796.656,216.752,273.74,23.651136
2024-03-26,0.0,81.712,798.384,215.168,273.81600000000003,23.657702400000005
2024-03-27,0.0,78.304,767.296,206.976,263.144,22.7356416
2024-03-28,0.0,74.464,605.776,155.776,209.00400000000002,18.057945600000004
2024-03-29,0.0,74.4,756.448,181.136,252.99599999999998,21.8588544
2024-03-30,0.0,76.096,769.424,202.64,262.03999999999996,22.640255999999997
2024-03-31,0.0,56.864,696.944,192.576,236.596,20.441894400000002
2024-04-01,0.0,73.728,754.4,195.232,255.83999999999997,22.104575999999998
2024-04-02,0.0,72.064,740.064,189.936,250.516,21.6445824
2024-04-03,0.0,71.808,744.544,189.824,251.54399999999998,21.7334016
2024-04-04,0.0,71.088,501.632,41.248,153.49200000000002,13.261708800000003
2024-04-05,0.0,67.952,713.76,159.232,235.236,20.3243904
2024-04-06,0.0,69.536,732.0,180.848,245.596,21.219494400000002
2024-04-07,0.0,9.92,110.416,54.8,43.784,3.7829376
2024-04-08,0.0,11.632,568.816,120.464,175.228,15.1396992
2024-04-09,0.0,60.128,305.824,72.016,109.492,9.4601088
2024-04-10,0.0,65.6,484.128,33.344,145.768,12.5943552
2024-04-11,0.0,3.92,26.704,10.96,10.396,0.8982144000000001
2024-04-12,0.0,18.62,573.376,54.528,161.631,13.9649184
2024-04-13,0.0,53.86,389.184,66.656,127.42500000000001,11.009520000000002
2024-04-14,0.0,57.42,473.76,71.872,150.76299999999998,13.0259232
2024-04-15,0.0,29.952,349.104,121.328,125.096,10.808294400000001
2024-04-16,0.0,0.96,42.016,31.312,18.572,1.6046208
2024-04-17,0.0,60.88,713.824,162.848,234.38799999999998,20.2511232
2024-04-18,0.0,63.312,704.544,158.928,231.696,20.0185344
2024-04-19,0.0,58.336,680.8,159.728,224.716,19.415462400000003
2024-04-20,0.0,62.8,705.216,157.664,231.42,19.994688
2024-04-21,0.0,61.504,691.168,152.048,226.18,19.541952000000002
2024-04-22,0.0,47.824,609.792,76.48,183.524,15.856473600000001
2024-04-23,0.0,53.664,593.344,117.92,191.232,16.522444800000002
2024-04-24,0.0,18.112,257.2,6.256,70.392,6.0818688
2024-04-25,0.0,9.424,462.72,94.304,141.612,12.2352768
2024-04-26,0.0,52.352,617.408,135.168,201.232,17.3864448
2024-04-27,0.0,51.968,631.216,133.184,204.09199999999998,17.6335488
2024-04-28,0.0,33.824,250.928,127.808,103.14,8.911296
2024-04-29,0.0,49.984,618.304,128.096,199.096,17.2018944
2024-04-30,0.0,40.176,592.912,126.512,189.90000000000003,16.407360000000004
2024-05-01,0.0,8.464,371.376,122.352,125.548,10.847347200000002
2024-05-02,0.0,12.0,254.592,7.744,68.584,5.925657600000001
2024-05-03,0.0,4.432,22.416,19.488,11.584,1.0008576
2024-05-04,0.0,4.912,29.44,19.984,13.584000000000001,1.1736576
2024-05-05,0.0,26.944,496.88,120.48,161.076,13.9169664
2024-05-06,0.0,47.408,612.576,121.664,195.412,16.883596800000003
2024-05-07,0.0,46.416,604.736,119.568,192.68,16.647552
2024-05-08,0.0,27.728,201.584,6.288,58.900000000000006,5.088960000000001
2024-05-09,0.0,43.28,409.216,55.504,127.0,10.972800000000001
2024-05-10,0.0,8.72,236.672,48.352,73.43599999999999,6.3448704
2024-05-11,0.0,26.224,96.048,17.888,35.04,3.027456
2024-05-12,0.0,11.76,244.208,76.752,83.17999999999999,7.186751999999999
2024-05-13,0.0,1.008,16.08,2.656,4.935999999999999,0.4264703999999999
2024-05-14,0.0,19.776,547.856,106.832,168.61599999999999,14.5684224
2024-05-15,0.0,31.776,511.296,92.464,158.88400000000001,13.727577600000002
2024-05-16,0.0,1.296,45.968,17.52,16.196,1.3993344000000003
2024-05-17,0.0,2.192,33.536,5.984,10.428,0.9009792000000001
2024-05-18,0.0,2.464,119.408,10.944,33.204,2.8688256
2024-05-19,0.0,20.144,190.624,21.888,58.164,5.0253696
2024-05-20,0.0,41.328,591.056,112.272,186.16400000000002,16.084569600000002
2024-05-21,0.0,35.072,201.872,76.832,78.444,6.7775616
2024-05-22,0.0,36.304,531.152,29.312,149.192,12.8901888
2024-05-23,0.0,28.528,369.328,41.072,109.732,9.4808448
2024-05-24,0.0,1.38,49.856,11.616,15.713000000000001,1.3576032000000002
2024-05-25,0.0,30.544,465.44,79.216,143.79999999999998,12.42432
2024-05-26,0.0,36.304,478.608,24.432,134.836,11.649830400000003
2024-05-27,0.0,0.784,56.224,10.816,16.956,1.4649984
2024-05-28,0.0,33.136,98.32,11.52,35.744,3.0882816
2024-05-29,0.0,32.56,533.472,102.016,167.01199999999997,14.429836799999999
2024-05-30,0.0,35.792,560.752,104.0,175.136,15.1317504
2024-05-31,0.0,34.928,524.176,102.752,165.464,14.2960896
2024-06-01,0.0,33.888,518.912,88.88,160.42000000000002,13.860288000000002
2024-06-02,0.0,30.656,532.416,97.92,165.248,14.2774272
2024-06-03,0.0,23.04,93.52,13.664,32.556,2.8128384
2024-06-04,0.0,28.368,443.568,71.632,135.892,11.7410688
2024-06-05,0.0,28.768,511.488,93.616,158.468,13.6916352
2024-06-06,0.0,29.152,515.072,90.32,158.63600000000002,13.706150400000002
2024-06-07,0.0,29.664,513.52,94.88,159.516,13.7821824
2024-06-08,0.0,29.872,522.064,96.496,162.10799999999998,14.006131199999999
2024-06-09,0.0,29.472,520.624,96.528,161.656,13.967078400000002
2024-06-10,0.0,28.96,511.776,94.752,158.87199999999999,13.726540799999999
2024-06-11,0.0,28.336,507.856,94.256,157.612,13.6176768
2024-06-12,0.0,28.784,514.608,95.856,159.81199999999998,13.8077568
2024-06-13,0.0,28.64,507.248,88.624,156.12800000000001,13.489459200000002
2024-06-14,0.0,28.608,511.824,95.472,158.976,13.735526400000001
2024-06-15,0.0,1.952,316.096,66.096,96.036,8.2975104
2024-06-16,0.0,9.0,38.08,8.48,13.89,1.200096
2024-06-17,0.0,4.048,26.256,3.232,8.384,0.7243776000000001
2024-06-18,0.0,21.904,387.312,90.736,124.988,10.798963200000001
2024-06-19,0.0,23.36,392.656,64.352,120.09200000000001,10.375948800000002
2024-06-20,0.0,7.52,328.176,65.824,100.38,8.672832
2024-06-21,0.0,19.264,433.792,64.784,129.46,11.185344
2024-06-22,0.0,26.592,503.648,95.104,156.336,13.507430400000002
2024-06-23,0.0,2.672,304.8,74.816,95.572,8.2574208
2024-06-24,0.0,1.296,48.56,26.688,19.136,1.6533504
2024-06-25,0.0,3.456,96.336,17.296,29.272,2.5291008
2024-06-26,0.0,1.84,131.76,16.0,37.4,3.23136
2024-06-27,0.0,27.488,527.696,101.472,164.164,14.1837696
2024-06-28,0.0,2.704,182.976,14.432,50.028,4.3224192
2024-06-29,0.0,20.224,478.288,91.824,147.584,12.7512576
2024-06-30,0.0,27.264,539.184,106.848,168.32399999999998,14.543193599999999
2024-07-01,0.0,28.544,542.672,107.072,169.572,14.651020800000001
2024-07-02,0.0,27.664,524.992,102.256,163.72799999999998,14.146099199999998
2024-07-03,0.0,7.744,186.656,82.528,69.232,5.981644800000001
2024-07-04,0.0,24.72,350.0,28.624,100.83600000000001,8.712230400000001
2024-07-05,0.0,4.96,97.808,8.352,27.78,2.400192
2024-07-06,0.0,3.12,52.464,3.52,14.776,1.2766464
2024-07-07,0.0,6.704,208.4,11.328,56.608000000000004,4.890931200000001
2024-07-08,0.0,16.336,284.096,27.536,81.992,7.084108800000001
2024-07-09,0.0,5.44,116.96,7.664,32.516,2.8093824
2024-07-10,0.0,9.216,155.872,47.856,53.236000000000004,4.5995904
2024-07-11,0.0,1.328,35.152,10.336,11.704,1.0112256000000002
2024-07-12,0.0,28.368,253.664,28.688,77.67999999999999,6.711551999999999
2024-07-13,0.0,13.744,234.032,4.576,63.088,5.4508032
2024-07-14,0.0,2.864,96.912,24.56,31.084000000000003,2.6856576000000003
2024-07-15,0.0,14.544,210.768,18.848,61.040000000000006,5.273856000000001
2024-07-16,0.0,7.12,337.328,45.696,97.536,8.4271104
2024-07-17,0.0,23.984,539.696,117.52,170.3,14.713920000000002
2024-07-18,0.0,29.808,550.048,116.304,174.04,15.037056
2024-07-19,0.0,30.368,551.392,116.256,174.50400000000002,15.077145600000003
2024-07-20,0.0,30.288,521.152,85.632,159.26800000000003,13.760755200000004
2024-07-21,0.0,23.584,510.448,112.336,161.59199999999998,13.9615488
2024-07-22,0.0,31.344,559.792,108.048,174.79600000000002,15.102374400000002
2024-07-23,0.0,31.984,537.936,100.976,167.72400000000002,14.491353600000002
2024-07-24,0.0,28.192,556.288,122.432,176.728,15.2692992
2024-07-25,0.0,21.056,465.12,121.952,152.03199999999998,13.1355648
2024-07-26,0.0,9.616,288.816,48.496,86.73199999999999,7.493644799999999
2024-07-27,0.0,16.816,444.928,60.592,130.584,11.2824576
2024-07-28,0.0,29.968,321.92,39.728,97.90400000000001,8.458905600000001
2024-07-29,0.0,3.184,195.904,34.416,58.376,5.0436864
2024-07-30,0.0,35.072,409.712,19.712,116.124,10.0331136
2024-07-31,0.0,35.264,572.512,127.584,183.83999999999997,15.883776
2024-08-01,0.0,36.0,585.328,130.208,187.884,16.2331776
2024-08-02,0.0,36.864,592.352,132.816,190.508,16.4598912
2024-08-03,0.0,37.488,589.776,131.936,189.79999999999998,16.39872
2024-08-04,0.0,25.6,211.216,28.656,66.368,5.7341952
2024-08-05,0.0,18.512,456.032,56.112,132.664,11.4621696
2024-08-06,0.0,17.856,579.664,124.704,180.55599999999998,15.600038399999999
2024-08-07,0.0,2.464,77.376,2.544,20.596,1.7794944000000001
2024-08-08,0.0,1.264,62.976,137.824,50.516000000000005,4.364582400000001
2024-08-09,0.0,36.912,140.384,25.584,50.72,4.382208
2024-08-10,0.0,18.96,643.776,149.408,203.036,17.5423104
2024-08-11,0.0,47.28,658.624,149.808,213.928,18.4833792
2024-08-12,0.0,47.696,662.4,153.184,215.82,18.646848000000002
2024-08-13,0.0,49.28,667.776,154.752,217.952,18.831052800000002
2024-08-14,0.0,50.208,667.936,155.472,218.404,18.870105600000002
2024-08-15,0.0,48.464,650.384,151.216,212.516,18.3613824
2024-08-16,0.0,47.568,641.856,129.664,204.772,17.6923008
2024-08-17,0.0,30.992,565.376,150.784,186.78799999999998,16.1384832
2024-08-18,0.0,48.544,648.992,152.72,212.564,18.365529600000002
2024-08-19,0.0,52.256,361.792,15.216,107.316,9.272102400000001
2024-08-20,0.0,47.76,610.352,153.184,202.82399999999998,17.5239936
2024-08-21,0.0,47.808,598.16,148.192,198.54,17.153856
2024-08-22,0.0,50.4,626.944,82.144,189.87199999999999,16.4049408
2024-08-23,0.0,4.048,171.184,49.712,56.236000000000004,4.858790400000001
2024-08-24,0.0,59.824,713.936,169.792,235.888,20.380723200000002
2024-08-25,0.0,62.08,710.896,90.96,215.984,18.6610176
2024-08-26,0.0,64.432,724.704,172.848,240.49599999999998,20.7788544
2024-08-27,0.0,58.4,651.184,163.872,218.36399999999998,18.8666496
2024-08-28,0.0,14.96,639.408,131.152,196.38,16.967232
2024-08-29,0.0,49.024,618.56,137.728,201.32799999999997,17.3947392
2024-08-30,0.0,65.312,673.68,157.424,224.10399999999998,19.3625856
2024-08-31,0.0,64.576,568.192,61.92,173.672,15.0052608
2024-09-01,0.0,33.536,726.8,172.368,233.176,20.1464064
2024-09-02,0.0,74.304,752.272,182.384,252.24,21.793536000000003
2024-09-03,0.0,72.912,726.848,173.84,243.4,21.029760000000003
2024-09-04,0.0,72.544,627.664,65.168,191.344,16.5321216
2024-09-05,0.0,65.84,773.072,187.872,256.696,22.178534400000004
2024-09-06,0.0,83.808,776.928,179.232,259.992,22.463308800000004
2024-09-07,0.0,78.192,745.152,179.696,250.76000000000002,21.665664000000003
2024-09-08,0.0,62.912,743.696,163.936,242.63600000000002,20.963750400000002
2024-09-09,0.0,44.688,722.768,183.216,237.668,20.5345152
2024-09-10,0.0,84.576,763.408,181.472,257.36400000000003,22.236249600000004
2024-09-11,0.0,87.744,732.16,174.144,248.512,21.471436800000003
2024-09-12,0.0,86.768,621.072,129.84,209.42000000000002,18.093888000000003
2024-09-13,0.0,80.528,466.192,125.296,168.00400000000002,14.515545600000003
2024-09-14,0.0,65.36,499.568,108.784,168.428,14.552179200000001
2024-09-15,0.0,56.912,623.776,42.624,180.828,15.623539200000002
2024-09-16,0.0,96.784,801.92,196.896,273.9,23.66496
2024-09-17,0.0,100.032,817.424,200.48,279.484,24.1474176
2024-09-18,0.0,53.808,763.6,194.624,253.008,21.859891200000003
2024-09-19,0.0,96.688,768.704,191.536,264.23199999999997,22.829644799999997
2024-09-20,0.0,11.456,119.104,24.704,38.816,3.3537024000000004
2024-09-21,0.0,106.112,823.072,189.184,279.592,24.1567488
2024-09-22,0.0,102.592,799.36,198.8,275.188,23.7762432
2024-09-23,0.0,106.624,821.552,201.664,282.46000000000004,24.404544000000005
2024-09-24,0.0,108.864,819.216,196.352,281.108,24.287731200000003
2024-09-25,0.0,93.472,702.016,54.816,212.576,18.3665664
2024-09-26,0.0,95.728,363.152,49.568,127.112,10.9824768
2024-09-27,0.0,24.24,665.776,200.592,222.652,19.2371328
2024-09-28,0.0,121.632,866.64,212.048,300.08,25.926912
2024-09-29,0.0,122.912,856.416,211.792,297.78000000000003,25.728192000000004
2024-09-30,0.0,124.032,861.312,213.712,299.764,25.8996096
2024-10-01,0.0,122.112,839.456,197.36,289.73199999999997,25.0328448
2024-10-02,0.0,38.992,138.432,30.128,51.88799999999999,4.4831232
2024-10-03,0.0,131.04,887.056,221.728,309.956,26.780198400000003
2024-10-04,0.0,132.496,888.512,222.96,310.99199999999996,26.869708799999998
2024-10-05,0.0,135.296,885.2,219.712,310.052,26.788492800000004
2024-10-06,0.0,125.632,816.848,184.544,281.75600000000003,24.343718400000004
2024-10-07,0.0,117.792,843.744,212.128,293.416,25.3511424
2024-10-08,0.0,27.344,435.568,103.84,141.688,12.2418432
2024-10-09,0.0,4.512,109.9,34.576,37.247,3.2181408
2024-10-10,0.0,17.648,180.68,8.528,51.714,4.4680896
2024-10-11,0.0,2.688,33.0,30.96,16.662,1.4395968
2024-10-12,0.0,142.112,869.48,54.816,266.602,23.0344128
2024-10-13,0.0,145.2,895.46,225.344,316.50100000000003,27.345686400000005
2024-10-14,0.0,128.688,669.94,132.464,232.77300000000002,20.111587200000002
2024-10-15,0.0,51.696,161.96,81.36,73.754,6.372345600000001
2024-10-16,0.0,128.896,905.14,233.632,316.91700000000003,27.381628800000005
2024-10-17,0.0,160.176,918.1,217.648,323.981,27.9919584
2024-10-18,0.0,36.48,269.76,75.76,95.5,8.2512
2024-10-19,0.0,115.04,888.2,199.312,300.63800000000003,25.975123200000006
2024-10-20,0.0,158.576,918.62,237.12,328.57899999999995,28.389225599999996
2024-10-21,0.0,157.58,690.94,40.208,222.18200000000002,19.196524800000002
2024-10-22,0.0,138.208,653.36,22.8,203.59199999999998,17.5903488
2024-10-23,0.0,151.16,855.0,134.288,285.11199999999997,24.6336768
2024-10-24,0.0,159.14,529.44,73.76,190.585,16.466544000000003
2024-10-25,0.0,169.232,947.02,248.304,341.139,29.4744096
2024-10-26,0.0,177.06,935.98,200.176,328.304,28.3654656
2024-10-27,0.0,176.656,967.16,249.264,348.27,30.090528
2024-10-28,0.0,122.22,943.72,250.192,329.033,28.4284512
2024-10-29,0.0,175.76,957.66,254.656,347.019,29.9824416
2024-10-30,0.0,179.76,965.34,257.6,350.67499999999995,30.298319999999997
2024-10-31,0.0,175.18,936.88,199.968,328.007,28.339804800000003
2024-11-01,0.0,135.952,807.34,108.336,262.907,22.7151648
2024-11-02,0.0,16.3,62.6,19.088,24.497,2.1165408
2024-11-03,0.0,10.8,367.04,194.08,142.98000000000002,12.353472000000002
2024-11-04,0.0,175.08,752.36,54.592,245.508,21.211891200000004
2024-11-05,0.0,176.36,646.98,149.936,243.31900000000002,21.022761600000003
2024-11-06,0.0,172.24,773.88,57.504,250.906,21.6782784
2024-11-07,0.0,156.28,837.84,147.264,285.346,24.653894400000002
2024-11-08,0.0,33.24,263.94,123.728,105.227,9.0916128
2024-11-09,0.0,195.36,998.86,274.384,367.151,31.721846400000004
2024-11-10,0.0,193.68,985.3,271.68,362.665,31.334256000000003
2024-11-11,0.0,191.28,808.04,57.904,264.306,22.8360384
2024-11-12,0.0,54.38,896.74,283.152,308.568,26.6602752
2024-11-13,0.0,196.48,1000.26,280.336,369.269,31.9048416
2024-11-14,0.0,194.58,987.76,275.84,364.54499999999996,31.496688
2024-11-15,0.0,139.9,874.2,122.224,284.081,24.5445984
2024-11-16,0.0,190.12,967.56,276.288,358.49199999999996,30.973708799999997
2024-11-17,0.0,190.54,965.6,205.824,340.49100000000004,29.418422400000004
2024-11-18,0.0,187.02,564.2,153.792,226.25300000000001,19.548259200000004
2024-11-19,0.0,79.88,271.44,20.432,92.938,8.0298432
2024-11-20,0.0,95.92,532.16,221.12,212.29999999999998,18.34272
2024-11-21,0.0,152.48,328.02,190.368,167.71699999999998,14.490748799999999
2024-11-22,0.0,11.22,265.8,143.72,105.185,9.087984
2024-11-23,0.0,193.66,703.56,176.416,268.409,23.1905376
2024-11-24,0.0,195.64,984.76,290.704,367.776,31.775846400000002
2024-11-25,0.0,161.54,830.8,173.568,291.477,25.1836128
2024-11-26,0.0,147.36,610.74,125.44,220.885,19.084464
2024-11-27,0.0,103.52,725.48,78.928,226.982,19.6112448
2024-11-28,0.0,122.5,44.86,26.352,48.428000000000004,4.184179200000001
2024-11-29,0.0,140.42,859.56,259.66,314.90999999999997,27.208223999999998
2024-11-30,0.0,159.46,928.7,240.368,332.132,28.6962048
2024-12-01,0.0,186.34,872.26,184.912,310.878,26.8598592
2024-12-02,0.0,10.12,106.3,122.88,59.825,5.168880000000001
2024-12-03,0.0,188.32,940.86,179.38,327.14,28.264896
2024-12-04,0.0,194.7,748.8,120.1,265.9,22.97376
2024-12-05,0.0,189.52,730.44,118.08,259.51,22.421664
2024-12-06,0.0,66.14,663.26,117.888,211.822,18.301420800000002
2024-12-07,0.0,23.34,148.3,26.24,49.470000000000006,4.274208000000001
2024-12-08,0.0,11.44,57.78,26.34,23.89,2.064096
2024-12-09,0.0,170.78,305.36,82.08,139.555,12.057552000000001
2024-12-10,0.0,183.36,965.2,319.02,366.895,31.699728
2024-12-11,0.0,194.08,994.66,305.328,373.517,32.2718688
2024-12-12,0.0,156.7,752.8,125.58,258.77,22.357727999999998
2024-12-13,0.0,40.52,158.9,68.28,66.92500000000001,5.782320000000001
2024-12-14,0.0,26.78,527.06,269.9,205.93499999999997,17.792783999999997
2024-12-15,0.0,188.04,865.34,217.46,317.71000000000004,27.450144000000005
2024-12-16,0.0,188.4,804.54,303.88,324.205,28.011312
2024-12-17,0.0,184.28,528.4,261.14,243.45499999999998,21.034512
2024-12-18,0.0,189.62,1001.78,331.74,380.785,32.899824
2024-12-19,0.0,59.42,83.84,53.38,49.16,4.247424
2024-12-20,0.0,95.0,606.52,258.06,239.89499999999998,20.726928
2024-12-21,0.0,182.66,991.68,328.9,375.80999999999995,32.469984
2024-12-22,0.0,111.76,692.42,178.1,245.57,21.217248
2024-12-23,0.0,185.62,1009.32,339.9,383.71000000000004,33.152544000000006
2024-12-24,0.0,162.28,951.02,292.208,351.377,30.358972800000004
2024-12-25,0.0,41.3,588.74,344.592,243.658,21.0520512
2024-12-26,0.0,184.08,1014.96,346.224,386.316,33.3777024
